,Tm,SMILES
16639,-125.64999999999998,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
16640,-123.64999999999998,O=C2c1ccccc1C(=O)C2c3ccccc3
16641,-121.64999999999998,NC(=O)OCC(COC(N)=O)c1ccccc1
16642,-116.64999999999998,O=C(OCC)Nc1cc2N(c3ccccc3Sc2cc1)C(=O)CCN4CCOCC4
16643,-115.64999999999998,NS(=O)(=O)c1ccc(cc1)n3nc(cc3c2ccc(C)cc2)C(F)(F)F
16644,-113.14999999999998,Cc1ncc([N+]([O-])=O)n1CCO
16645,-106.64999999999998,[O-][N+](=O)c1ccc2c(c1)C(=NCC(=O)N2C)c3ccccc3F
16646,-103.64999999999998,O=C(NC1CCCCC1)NS(=O)(=O)c3ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc3
16647,-100.64999999999998,NNc2nncc1ccccc12
16648,-89.64999999999998,CN1CCN(CC1)C2=Nc4cc(Cl)ccc4Nc3ccccc23
16649,-88.14999999999998,O=C(N)CC[C@H](N)C(=O)O
16650,-74.64999999999998,Oc3ccc4C[C@H]1N(C)CC[C@@]2(CCCC[C@@H]12)c4c3
16651,-69.64999999999998,NCC[C@H](O)C(=O)N[C@@H]3C[C@H](N)[C@@H](O[C@H]1O[C@H](CN)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H]3O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N)[C@H]2O
16652,-67.64999999999998,Clc1ccc2NC(=O)C(O)N=C(c2c1)c3ccccc3
16653,-64.64999999999998,CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4
16654,-61.64999999999998,Oc1ccc(cc1O)[C@@H](O)CNC
16655,-45.64999999999998,O=C(O)C2=CN(CC)c1cc(c(F)cc1C2=O)N3CCNCC3
16656,-42.64999999999998,O=C(O)c2ccccc2Nc1cccc(C)c1C
16657,-40.64999999999998,OCC(=O)[C@]3(O)[C@@]4(C)C[C@H](O)[C@@]2(F)[C@@H](CCC1=CC(=O)C=C[C@@]12C)[C@@H]4C[C@@H]3C
16658,-24.649999999999977,O=C1CC[C@@]5(O)[C@H]2Cc4ccc(O)c3O[C@@H]1[C@]5(CCN2C)c34
16659,-19.649999999999977,CN1CCN(CC1)c4c(F)cc2c3N(C=C(C2=O)C(=O)O)C(C)COc34
16660,-7.649999999999977,OCC(=O)[C@]45OC(C)(C)O[C@@H]5C[C@@H]3[C@]4(C)C[C@H](O)[C@@]2(F)[C@H]3C[C@H](F)C1=CC(=O)C=C[C@@]12C
16661,6.350000000000023,[O-][N+](=O)c1ccc(cc1)c3ccc(/C=N/N2CC(=O)NC2=O)o3
16663,-36.14999999999998,O=C(O)c1cccnc1
16664,-253.04999999999998,OCCCCO
16665,-112.89999999999998,O=C(O)C=2N3C(=O)[C@@H](NC(=O)Cc1cccs1)[C@H]3SCC=2COC(C)=O
16666,-103.39999999999998,Oc1ccc(NC(C)=O)cc1
16667,-66.39999999999998,O=S(C)(=O)Nc1ccc(cc1)C(O)CNC(C)C
16668,-225.24999999999997,O=C(c1ccccc1)c2ccccc2
16669,-420.75,FC(F)(F)C(F)(F)C(F)(F)F
16670,-391.15,BrC(Cl)C(F)(F)F
16671,-387.84999999999997,C[C@@H](O)CC
16672,-387.25,CCO
16673,-373.15,C[C@@H](Cl)CCl
16674,-368.45,CCCCCC
16675,-368.04999999999995,CCc1ccccc1
16676,-366.54999999999995,O=C(CCl)c1ccccc1
16677,-366.15,CC(=O)OCCC
16678,-365.15,C=O
16679,-364.65,CCCCC=O
16680,-362.95,CCCCO
16681,-362.65,CC(C)O
16682,-361.04999999999995,CCCCc1ccccc1
16683,-358.25,OCCOC
16684,-355.15,FP(=O)(OC(C)C)OC(C)C
16685,-352.15,CN2CCCC2c1cnccc1
16686,-343.15,CCOCCO
16687,-333.54999999999995,CN(C)C=O
16688,-333.15,C[C@@H](O)CO
16689,-331.15,COCCOC
16690,-329.95,CCCCCCCC
16691,-328.15,CCCCCN
16693,-319.15,CC(C)C(=O)O
16694,-318.15,C1CCCCO1
16695,-317.65,CC(=O)CCl
16696,-308.15,ClC(Cl)C(F)(F)OC
16697,-307.75,Fc1ccccc1N
16698,-307.15,CCCCC(=O)O
16699,-304.15,O=C1CCCCC1
16700,-302.84999999999997,CCCCCCCCCC
16701,-300.15,OCCc1ccccc1
16702,-293.15,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(C)=CCC2=C(C)C(=O)c1ccccc1C2=O
16703,-292.15,N#CC(C)(C)O
16704,-291.25,Cc1cccnc1
16705,-289.65,O=C(O)CCCCCCC/C=CC/C=CC/C=CCC
16706,-286.15,OCCO
16707,-282.75,CCCCCCCCCCCC
16708,-279.34999999999997,OCCOCCOCCOCCO
16709,-279.15,Oc1ccccc1CC=C
16710,-270.34999999999997,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
16711,-267.54999999999995,Oc1ccccc1Br
16712,-263.15,NCc1ccccc1
16713,-261.34999999999997,Cc1cc(O)ccc1
16714,-259.65,O=[N+]([O-])OC(CO[N+]([O-])=O)CO[N+](=O)[O-]
16715,-259.65,C=CC(=O)O
16716,-258.15,CC(=O)[C@H](C)O
16717,-257.65,Cc1cc(N)c(C)cc1
16718,-256.84999999999997,O=C(O)CCCCCCC
16719,-255.14999999999998,CC(C)c1cccc(C(C)C)c1O
16720,-254.64999999999998,CS(C)=O
16721,-252.14999999999998,O=C(OCc1ccccc1)c2ccccc2
16722,-245.64999999999998,NCCCCN
16723,-242.14999999999998,O=C(NCCCl)N(CCCl)N=O
16724,-240.54999999999998,Oc1cc(Cl)ccc1
16725,-240.14999999999998,CC(=O)CCC(=O)O
16726,-239.64999999999998,O=CCc1ccccc1
16727,-239.14999999999998,ClC(Cl)=C/C3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C
16728,-239.14999999999998,Cn2cncc2C[C@H]1COC(=O)[C@H]1CC
16729,-237.64999999999998,Cc1ccc(O)cc1
16730,-236.64999999999998,CC(Cc1ccccc1)NCCC(c2ccccc2)c3ccccc3
16731,-236.64999999999998,CC(=O)CC(=O)O
16732,-235.64999999999998,Fc1c(CO)c(F)c(F)c(F)c1F
16733,-234.14999999999998,CC(COc1ccccc1)N(Cc2ccccc2)CCCl
16734,-231.14999999999998,O=C(CC(=O)C(F)(F)F)c1cccs1
16735,-230.14999999999998,CN2[C@H]1CC(=O)C[C@@H]2CC1
16736,-229.95,O=C(O)CCCCCCCCCCC
16737,-228.64999999999998,O=C(O)CCCCCCCCCCCC
16738,-228.14999999999998,CN(C)CC(C)CN2c3ccccc3CCc1ccccc12
16739,-228.14999999999998,OCCCCCCO
16741,-227.14999999999998,CN1C(=O)OC(C)(C)C1=O
16742,-226.64999999999998,C1CC(CCC1)(c2ccccc2)N3CCCCC3
16743,-225.14999999999998,O=C(N1CCN(C)CC1)N(CC)CC
16744,-224.14999999999998,NC(=O)OCC
16745,-223.14999999999998,N=C(N)N
16746,-223.14999999999998,BrCC(=O)O
16747,-222.64999999999998,CC(C)(c1cccnc1)C(=O)c2cccnc2
16748,-209.64999999999998,CC=1CCCC(C)(C)C=1/C=CC(C)=CC=CC(/C)=CCO
16749,-204.64999999999998,O=C(Nc1c(C)cccc1C)CN(CC)CC
16750,-173.14999999999998,CC(C)NCC(O)COc1ccc(cc1)COCCOC(C)C
16751,-173.14999999999998,O=C1NC(=O)NC(=O)C1(CC=C)[C@H](C)CCC
16752,-173.14999999999998,Oc1cc(cc(O)c1)C(O)CNC(C)C
16753,-168.64999999999998,ClCCN(CCCl)C(=O)Oc3cc4CCC2C(CCC1(C)C2CCC1O)c4cc3
16754,-168.14999999999998,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
16755,-168.14999999999998,O=C(N)OCC(C)(COC(=O)N)CCC
16756,-168.14999999999998,Oc1ccccc1O
16757,-167.64999999999998,CNC(=O)Oc1cc2c(cc1)N(C)[C@H]3N(C)CC[C@@]23C
16758,-167.64999999999998,O=C(C)N[C@@H](CCSC)C(=O)O
16759,-167.14999999999998,OC(=O)[C@@H]1CCCN1C(=O)[C@H](C)CS
16760,-167.14999999999998,O=C(O)CCCCCC(=O)O
16761,-167.14999999999998,C1CNCCN1
16762,-166.64999999999998,O=C(O)CCCCCCCC(=O)O
16763,-165.64999999999998,C#C[C@]5(O)CC[C@@H]2[C@]5(C)CC[C@@H]3c4ccc(OC1CCCC1)cc4CC[C@@H]23
16764,-165.64999999999998,O[C@H](c1cc(O)ccc1)[C@H](C)N
16765,-164.14999999999998,O=C(OCC)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@@H](C[C@@H]3CCC[C@H]23)C(=O)O
16766,-163.64999999999998,C=C3C[C@@]1(CC)[C@@H](CC[C@@]1(O)C#C)[C@@H]4CCC2=CCCC[C@@H]2[C@@H]34
16767,-163.64999999999998,CC(=O)N[C@@H](CS)C(O)=O
16768,-162.14999999999998,Cc1cc(ccc1)N(C)C(=S)Oc2ccc3ccccc3c2
16769,-161.64999999999998,CC=1C(=O)C(C)=C(C)C(=O)C=1C
16770,-160.64999999999998,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
16771,-160.64999999999998,O=C(O)COCCN1CCN(CC1)C(c2ccc(Cl)cc2)c3ccccc3
16772,-159.64999999999998,Clc1cc(OCC#CI)c(Cl)cc1Cl
16773,-159.14999999999998,OC(CCN1CCCCC1)(c2ccccc2)C4CC3C=CC4C3
16774,-159.14999999999998,CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2C(C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]2(C)O)[C@@H]3O
16776,-158.34999999999997,CCCC(N)=O
16777,-158.14999999999998,COc1ccc(cc1)C(Cl)=C(/c2ccc(OC)cc2)c3ccc(OC)cc3
16778,-158.14999999999998,O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(=O)N(C)N=O
16779,-156.95,O=C1CCS(=O)(=O)C(N1C)c2ccc(Cl)cc2
16781,-154.14999999999998,CC(C)(C)C(=O)OCOC(=O)C2N3C(=O)[C@@H](N=C/N1CCCCCC1)[C@H]3SC2(C)C
16782,-152.14999999999998,CC(=O)[C@H]3CC[C@H]2[C@@H]4CCC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@@]23C
16783,-152.14999999999998,CC(C)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
16784,-151.14999999999998,Cc2cc(nnc2NCCN1CCOCC1)c3ccccc3
16785,-151.14999999999998,Cc1cc(cc(C)c1)OCC2CNC(=O)O2
16786,-150.64999999999998,Clc1c(ccc(OCC(=O)O)c1Cl)C(=O)C(=C)CC
16787,-149.64999999999998,S=C1N(C=CN1C)C(=O)OCC
16788,-148.84999999999997,O=C(c1ccc(cc1)C(C)C(=O)O)c2cccs2
16790,-148.14999999999998,CC(C)(C)c2cc(SC(C)(C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)cc(c2O)C(C)(C)C
16791,-147.14999999999998,CC3CCC(O)CC3=CC=C1/CCCC2(C)C(CCC12)C(C)/C=C/C(C)C(C)C
16792,-146.14999999999998,Clc2cccc(Cl)c2OC(C)C1=NCCN1
16793,-145.14999999999998,CCC(=O)O[C@H]3CC[C@H]2[C@@H]4CC[C@H]1CC(=O)[C@H](C)C[C@]1(C)[C@H]4CC[C@@]23C
16794,-145.14999999999998,CC(C)CC2CN3CCc1cc(OC)c(OC)cc1C3CC2=O
16795,-145.14999999999998,O=C(NO)c1ccccc1
16796,-145.14999999999998,O=S(=O)(NC(=O)NCCC)c1ccc(Cl)cc1
16797,-144.64999999999998,Cc1ccc(cc1)S(=O)(=O)NC(=O)NCCCC
16798,-144.64999999999998,O=C1NC(=O)NC(=O)C1(CCCC)CC
16799,-144.64999999999998,Oc1ccc(CC(=O)O)cc1O
16800,-143.64999999999998,O=C1NC(=O)NC(=O)C1(CC)C(C)CCC
16801,-143.14999999999998,NC(=O)c1cccnc1
16802,-142.64999999999998,c3ccc4Sc5ccccc5N(CC2CN1CCC2CC1)c4c3
16803,-142.14999999999998,CCN(CC)C(=O)C2CN3CCc1cc(OC)c(OC)cc1C3CC2OC(C)=O
16804,-139.64999999999998,FC(F)(F)c1cc(ccc1)Nc2ccccc2C(=O)O
16805,-138.64999999999998,CN(C)C=2C(=O)N(c1ccccc1)N(C)C=2C
16806,-138.14999999999998,O=C(O)Cc2cccc1ccccc12
16807,-138.14999999999998,[O-]C(=O)CC([O-])=O
16808,-137.14999999999998,C=C1C(/C[C@@H](O)C[C@@H]1O)=CC=C2/CCC[C@]3(C)[C@H](CC[C@@H]23)[C@H](C)CCCC(C)C
16809,-137.14999999999998,O=C2CN(CC1c3ccccc3CCN12)C(=O)C4CCCCC4
16810,-134.64999999999998,O=C1NC(=O)NC(=O)C1(CC(C)C)CC=C
16811,-134.14999999999998,Nc2nc(N)ccc2/N=N/c1ccccc1
16813,-133.14999999999998,CC=3CS[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C=3C(=O)O
16814,-132.34999999999997,CCC(=O)N(c1ccccc1)C2(COC)CCN(CC2)CCN3N=NN(CC)C3=O
16815,-132.14999999999998,O=C(O)CCC(C)=CCc1c(O)c2C(=O)OCc2c(C)c1OC
16816,-132.14999999999998,O=C1NC(=O)NC(=O)C1(CC=C)C(C)C
16817,-130.64999999999998,O=C(O)C(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
16818,-129.14999999999998,CC=2C=C(C1CCCCC1)N(O)C(=O)C=2
16819,-128.14999999999998,O=C[C@H](O)CO
16820,-127.39999999999998,Fc1ccc(cc1)C(=O)CCCN2CC=C(CC2)N3c4ccccc4NC3=O
16821,-127.14999999999998,CC(=O)N1CCN(CC1)c2ccc(cc2)OC[C@@H]4CO[C@](Cn3cncc3)(O4)c5ccc(Cl)cc5Cl
16822,-127.14999999999998,S=C1NC=CN1C
16823,-126.84999999999997,C/C(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C
16826,-126.14999999999998,O=C(Oc1ccccc1C(=O)O)c2ccccc2O
16827,-126.14999999999998,CC(C)NCC(O)COc1ccc(cc1)CC(N)=O
16828,-125.89999999999998,Nc1cc(OC)c(cc1Cl)C(=O)NCCN(CC)CC
16829,-125.14999999999998,Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4
16830,-124.64999999999998,O=C(OCC)[C@H](CCc1ccccc1)N[C@H]3CCc2ccccc2N(CC(=O)O)C3=O
16831,-124.14999999999998,O=C(c1ccc(OCC(=O)O)c(Cl)c1Cl)c2cccs2
16832,-124.04999999999998,Fc1ccc(cc1)Cn4c5ccccc5nc4NC3CCN(CCc2ccc(OC)cc2)CC3
16833,-123.64999999999998,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
16834,-122.64999999999998,COc3cc4CC[C@@H]2[C@H](CC[C@@]1(C)[C@H]2CC[C@@]1(O)C#C)c4cc3
16835,-122.64999999999998,O=[N+]([O-])c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl
16836,-122.64999999999998,O=C(Nc1c(C)cccc1C)C2CCCCN2C
16837,-122.64999999999998,OC(=O)c1ccc(N)cc1O
16838,-122.64999999999998,O=C1NC(=O)N(C)C(=O)C1(CC)CC
16839,-122.64999999999998,FC1=CN(C(=O)NC1=O)[C@H]2C[C@H](O)[C@@H](CO)O2
16840,-121.64999999999998,Fc1ccc(cc1)C(=O)CCCN2CCC(O)(CC2)c3ccc(Cl)cc3
16841,-121.54999999999998,O=C(NNCCC(=O)NCc1ccccc1)c2ccncc2
16842,-120.14999999999998,O=C(O)C(C)c1ccc2cc(ccc2c1)OC
16843,-119.64999999999998,O=C1C=C(CO)OC=C1O
16844,-118.14999999999998,O=C4CC[C@@]3(C)C(CC[C@@H]2[C@@H]3CC[C@@]1(C)[C@H]2CC[C@@H]1O)=C4
16845,-117.14999999999998,CC(=O)N[C@H]2CCc3cc(OC)c(OC)c(OC)c3C1=CC=C(OC)C(=O)C=C12
16846,-117.14999999999998,OC(=O)Cc2ccc(C(=O)c1ccc(C)cc1)n2C
16848,-117.14999999999998,OC(=O)[C@@H]2N3C(=O)[C@@H](/N=C/N1CCCCCC1)[C@H]3SC2(C)C
16849,-117.14999999999998,O=C(O)c1ccc2ccccc2n1
16850,-116.64999999999998,COc1ccc(cc1)C3C(=O)c2ccccc2C3=O
16851,-116.64999999999998,CC(=O)[C@H]4CC[C@@H]2[C@]4(C)C[C@H](O)[C@@H]1[C@@]3(C)CCC(=O)C=C3[C@@H](C)C[C@H]12
16852,-116.14999999999998,Oc5ccc1C[C@H]2N(C)CC[C@@]34c1c5O[C@H]4[C@@H](O)CC[C@@H]23
16853,-115.14999999999998,Clc1ccc(cc1)C(=O)n3c2ccc(cc2c(CC(=O)O)c3C)OC
16854,-115.14999999999998,OC(=O)c1ccccc1O
16855,-114.64999999999998,CC2(C)[C@H]1CC[C@]2(C)CC1
16856,-114.14999999999998,Fc4ccccc4C2=NCc1cnc(C)n1c3ccc(Cl)cc23
16857,-113.14999999999998,O=C1CCc2cc(ccc2N1)OCCCCc4nnnn4C3CCCCC3
16858,-112.14999999999998,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NN2c3ccccc3CC2C
16859,-111.64999999999998,OCC(O)Cn2cnc1c2C(=O)N(C)C(=O)N1C
16861,-110.14999999999998,OCCN(CCO)c2nc1c(nc(nc1c(n2)N3CCCCC3)N(CCO)CCO)N4CCCCC4
16862,-110.14999999999998,CCc1cc(ccn1)C(N)=S
16863,-110.14999999999998,O=C1NC(=O)N(C=C1)[C@@H]2C[C@H](O)[C@@H](CO)O2
16864,-109.64999999999998,N/C(N)=N/c1nc(CSCCC(N)=N/S(N)(=O)=O)cs1
16865,-108.14999999999998,O=C3C=C4CC[C@@H]2[C@H](CC[C@@]1(C)[C@H]2CC[C@@H]1O)[C@@]4(C)C=C3
16866,-108.14999999999998,O=C1NC(=O)N(C=C1)[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O
16867,-107.64999999999998,Nc1ccc(cc1)S(=O)(N)=O
16868,-106.64999999999998,O=C1N=C(C=CN1CC)NS(=O)(=O)c2ccc(N)cc2
16869,-106.64999999999998,O=C1NC(=O)NC(=O)C1(CC)C(C)CC
16870,-106.14999999999998,Cc2cc(NS(=O)(=O)c1ccc(N)cc1)no2
16871,-106.14999999999998,Clc3ccccc3C2=NC(O)C(=O)Nc1ccc(Cl)cc12
16872,-105.14999999999998,CN(C)CCOC(c1ccccc1)c2ccccc2
16873,-103.64999999999998,CC(=O)[C@H]3CC[C@H]2[C@@H]4C=CC1=CC(=O)CC[C@@]1(C)[C@@H]4CC[C@@]23C
16874,-103.14999999999998,CC=5N=C1CCCCN1C(=O)C=5CCN2CCC(CC2)c4noc3cc(F)ccc34
16875,-102.64999999999998,Oc1ccc(cc1)C(CC)=C(/CC)c2ccc(O)cc2
16876,-102.64999999999998,Oc1ccc(cc1O)C(O)CNC(C)C
16877,-101.74999999999997,O=C(NN)c1ccncc1
16879,-100.14999999999998,CC(=O)Oc5ccc1C[C@H]2N(C)CC[C@@]34c1c5O[C@H]4[C@H](C=C[C@@H]23)OC(C)=O
16880,-99.14999999999998,O=C1NC(=O)NC(=O)C1(CC)c2ccccc2
16881,-99.14999999999998,O=C1NC(=O)NC(=O)C1(CC)C2=CCCCCC2
16882,-99.14999999999998,c2cc(CC1=NCCN1)ccc2
16883,-99.14999999999998,Nc1ccccc1O
16884,-98.64999999999998,CN(C)CCCN2c3ccccc3CCc1ccccc12
16885,-98.64999999999998,Cc1ccc(cc1)N(CC2=NCCN2)c3cc(O)ccc3
16886,-97.64999999999998,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
16887,-97.64999999999998,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2
16888,-97.14999999999998,O=C1NC(=O)N(C)C(=O)C1(CC)c2ccccc2
16889,-96.64999999999998,N=C(N)NC(=N)NCCc1ccccc1
16890,-95.14999999999998,CCN2CCCC2CNC(=O)c1cc(ccc1OC)S(N)(=O)=O
16891,-95.14999999999998,CN1CCN(CC1)C(=O)OC4c2nccnc2C(=O)N4c3ccc(Cl)cn3
16892,-94.64999999999998,Cc2cc(CC(=O)O)n(C)c2C(=O)c1ccc(Cl)cc1
16893,-94.64999999999998,Oc1c(I)cc(Cl)c2cccnc12
16894,-93.64999999999998,Oc1c(Cl)cc(Cl)c2cccnc12
16895,-93.14999999999998,NC12CC3CC(C1)CC(C2)C3
16896,-93.14999999999998,Nc3cccc1c3CN(C)CC1c2ccccc2
16897,-93.14999999999998,[O-][N+](=O)c1ccc(O)c2ncccc12
16899,-92.14999999999998,O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)CCN4C(=O)c3cc(ccc3C(C)(C)C4=O)OC
16900,-92.14999999999998,CC=1CCCC(C)(C)C=1/C=C/C(/C)=CC=CC(/C)=CC(=O)O
16901,-92.14999999999998,O=C3CC4CCC2C(CCC1(C)C2CCC1O)C4(C)CC3
16902,-92.14999999999998,Oc3ccc4C[C@H]1N(CC[C@@]2(CCCC[C@@H]12)c4c3)CC=C
16903,-92.14999999999998,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2
16904,-91.14999999999998,CC(C)(C)c2cc(C)c(CC1=NCCN1)c(C)c2O
16905,-90.64999999999998,O=C(O)C(N)Cc1ccc(cc1)N(CCCl)CCCl
16906,-90.14999999999998,Oc3cc4CC[C@@H]2[C@H](CC[C@@]1(C)[C@H]2CC[C@@]1(O)C#C)c4cc3
16907,-90.14999999999998,CS(=O)c1ccc(cc1)/C=C3c2ccc(F)cc2C(CC(=O)O)=C3C
16908,-90.14999999999998,Nc1ccc(cc1)S(=O)(=O)NC(C)=O
16909,-89.64999999999998,Nc1c3ccccc3nc2CCCCc12
16911,-88.14999999999998,COc1ccc(cc1)C(=O)O
16912,-87.64999999999998,Oc2ccc(C[C@H](C)[C@H](C)Cc1ccc(O)c(O)c1)cc2O
16913,-87.64999999999998,CN(C)CC(=O)O
16914,-87.14999999999998,O=C(NCCc1ccc(OC(C)(C)C(=O)O)cc1)c2ccc(Cl)cc2
16915,-85.14999999999998,Oc2c(Sc1cc(Cl)cc(Cl)c1O)cc(Cl)cc2Cl
16916,-84.64999999999998,OC(=O)c1ccc(N)cc1
16917,-84.44999999999999,COc1c(cc(cc1OC)C(=O)NCc2ccc(OCCN(C)C)cc2)OC
16918,-84.14999999999998,ClC=4C(=O)CC[C@@]3(C)C=4CC[C@@H]2[C@@H]3CC[C@@]1(C)[C@H]2CC[C@@H]1O
16919,-84.14999999999998,Cc1cc(no1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NN3CCCCCC3
16920,-84.14999999999998,NS(=O)(=O)c1nc2ccc(cc2s1)OCC
16921,-83.64999999999998,CN(C)CCCN2c3ccccc3CCc1ccc(Cl)cc12
16922,-83.14999999999998,OC(=O)[C@@H]3N4C(=O)[C@@H](N1C(=O)[C@H](NC1(C)C)c2ccccc2)[C@H]4SC3(C)C
16923,-83.14999999999998,O=C1NC(=O)NC(=O)C1(CC)CC
16924,-82.94999999999999,NC(=O)N2c3ccccc3C=Cc1ccccc12
16925,-82.14999999999998,CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)[C@@H]3O
16926,-81.64999999999998,Clc1cc2NC(=O)Oc2cc1
16927,-81.14999999999998,O=S(=O)(Nc1ccccn1)c2ccc(N)cc2
16928,-81.14999999999998,NC(=O)c1cnccn1
16929,-80.64999999999998,O=C(O)C(CCC=C(/C)C)=C1[C@@H]2C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@]3(C)[C@@]2(C)C[C@@H]1OC(C)=O
16930,-79.64999999999998,Fc3ccccc3C2=NC(C(=O)Nc1ccc(Cl)cc12)C(=O)OCC
16931,-78.14999999999998,O=C(O)[C@H](CCC(=O)O)NC(=O)c1ccc(cc1)N(C)Cc2nc3c(nc2)nc(N)nc3N
16932,-78.14999999999998,CC[C@@H](CO)NC(=O)[C@@H]3C=C2c4cccc1c4c(cn1C)C[C@H]2N(C)C3
16933,-78.14999999999998,O=S(=O)(N(CCC)CCC)c1ccc(cc1)C(=O)O
16934,-77.14999999999998,CN(C)C(=O)Cc1c(nc2ccc(C)cn12)c3ccc(C)cc3
16935,-76.64999999999998,CN(C)CCC=C1c3ccccc3CCc2ccccc12
16936,-75.14999999999998,O=C1CC[C@H]5[C@H]2Cc4ccc(OC)c3O[C@@H]1[C@]5(CCN2C)c34
16937,-75.14999999999998,O=C(O)CC[C@@H](C)[C@H]2CC[C@H]1[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]12C
16938,-75.14999999999998,Nc1nc(C)ncc1CO
16939,-74.64999999999998,O=S(=O)(Nc1nc(C)cc(C)n1)c2ccc(N)cc2
16940,-72.14999999999998,OC(=O)CC[C@H](N)C(=O)O
16941,-71.14999999999998,O[C@H](COc1nsnc1N2CCOCC2)CNC(C)(C)C
16942,-70.14999999999998,O=C1c2ccccc2NC1=O
16943,-69.64999999999998,O=C4CC[C@H]3C(CC[C@@H]2[C@@H]3CC[C@@]1(C)[C@H]2CC[C@@]1(O)C#C)=C4
16944,-69.14999999999998,Oc1c(cccc1O)C(=O)O
16945,-68.14999999999998,Ic1cc(C[C@H](N)C(=O)O)ccc1O
16947,-68.14999999999998,NCCCCCC(=O)O
16948,-68.14999999999998,CN1[C@H]2CC[C@@H]1[C@@H](C(=O)O)[C@@H](O)C2
16950,-67.14999999999998,O=C4CC[C@H]3C(CC[C@@H]2[C@@H]3CC[C@@]1(CC)[C@H]2CC[C@@]1(O)C#C)=C4
16951,-67.14999999999998,O=C1NC(=O)NC=C1N(CCCl)CCCl
16952,-67.14999999999998,CC(=O)NCC(=O)O
16954,-65.14999999999998,CCN(CC)Cc1cc(ccc1O)Nc2ccnc3cc(Cl)ccc23
16955,-65.14999999999998,Cc2nnc(NS(=O)(=O)c1ccc(N)cc1)s2
16957,-61.64999999999998,Oc1ccc(cc1OC)C([O-])=O
16958,-60.64999999999998,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O
16959,-59.64999999999998,CN1N=C(SC1=N/C(C)=O)S(=O)(N)=O
16960,-59.14999999999998,NS(=O)(=O)c2cc1c(NC(CSCC(F)(F)F)N(C)S1(=O)=O)cc2Cl
16961,-58.14999999999998,O=C(Cc1ccccc1)NC(N)=O
16962,-57.64999999999998,NC(=O)N3c1ccccc1C(=O)Cc2ccccc23
16963,-57.14999999999998,CC(=O)O[C@@]3(C#C)CC[C@H]2[C@@H]4CCC1=CC(CC[C@@H]1[C@H]4CC[C@@]23CC)=NO
16964,-56.14999999999998,OCC(=O)[C@@H]3[C@@]4(C)C[C@H](O)[C@@]2(F)[C@@H](CCC1=CC(=O)C=C[C@@]12C)[C@@H]4C[C@H]3C
